gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeDeviation,RevenueAtRisk,IsNewCustomer,IsLoyalCustomer,TenureGroup,ServiceCount,HasInternet,ServiceAdoptionRate,LongTermContract,AutoPays,ChargesPerService,TenureValueScore,M2M_HighCharge,NoContractNoAutopay,HighChargeFlag,ZeroTotalCharges,churn_probability,label,action
Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),84.25,3539.25,82.30813953488372,1.941860465116278,2443.25,0,1,3.0,4,1,0.4444444444444444,1,1,16.85,3622.75,0,0,0,0,0.04568395705124428,0,RETAIN
Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.4,2001.5,90.97727272727273,-1.577272727272728,4470.0,0,0,2.0,4,1,0.4444444444444444,0,0,17.880000000000003,1966.8000000000002,1,1,0,0,0.573170731707317,1,URGENT_MODEL
Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,2868.15,77.51756756756757,-1.0175675675675677,2677.5,0,1,3.0,2,1,0.2222222222222222,0,0,25.5,2830.5,1,1,0,0,0.49019607843137264,1,URGENT_MODEL
Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.8,1311.3,19.571641791044776,0.22835820895522474,99.0,0,1,4.0,1,0,0.1111111111111111,1,0,9.9,1326.6000000000001,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),64.05,4492.9,63.28028169014084,0.769718309859158,64.05,0,1,4.0,5,1,0.5555555555555556,1,1,10.674999999999999,4547.55,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),47.85,1190.5,45.78846153846154,2.0615384615384613,2201.1,0,1,3.0,4,1,0.4444444444444444,1,1,9.57,1244.1000000000001,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.65,1887.0,26.208333333333332,-0.5583333333333336,0.0,0,1,4.0,2,0,0.2222222222222222,1,1,8.549999999999999,1846.8,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,826.0,21.17948717948718,-1.0294871794871803,664.9499999999999,0,1,3.0,1,0,0.1111111111111111,1,0,10.075,785.8499999999999,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Credit card (automatic),81.2,4965.1,78.81111111111112,2.3888888888888857,730.8000000000001,0,1,4.0,3,1,0.3333333333333333,1,1,20.3,5115.6,0,0,0,0,0.05555555555555555,0,RETAIN
Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,60.45,3184.25,60.08018867924528,0.3698113207547209,1148.55,0,1,4.0,5,1,0.5555555555555556,1,0,10.075000000000001,3203.8500000000004,0,0,0,0,0.10077519379844961,1,RETAIN
Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,105.5,2686.05,107.44200000000001,-1.9420000000000073,4958.5,0,1,3.0,6,1,0.6666666666666666,0,0,15.071428571428571,2637.5,1,1,1,0,0.4126984126984127,0,OUTREACH_HIGH_CHARGE
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),83.6,5959.3,82.76805555555556,0.8319444444444315,0.0,0,1,4.0,7,1,0.7777777777777778,1,1,10.45,6019.2,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.1,246.5,82.16666666666667,-3.066666666666677,5457.9,1,0,0.0,3,1,0.3333333333333333,0,0,19.775,237.29999999999998,1,1,0,0,0.49019607843137264,1,URGENT_TRIPLE_RISK
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.65,74.9,37.45,7.199999999999996,3125.5,1,0,0.0,1,1,0.1111111111111111,0,0,22.325,89.3,0,1,0,0,0.49019607843137264,1,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),92.2,2568.15,91.71964285714286,0.4803571428571445,4056.8,0,1,3.0,4,1,0.4444444444444444,1,1,18.44,2581.6,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,987.95,25.33205128205128,-0.13205128205128247,831.6,0,1,3.0,2,0,0.2222222222222222,1,0,8.4,982.8,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.35,1354.4,18.811111111111114,1.5388888888888879,0.0,0,1,4.0,1,0,0.1111111111111111,1,0,10.175,1465.2,0,0,0,0,0.008771929824561403,0,RETAIN
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Mailed check,99.1,3877.95,99.43461538461538,-0.33461538461538964,3270.2999999999997,0,1,3.0,5,1,0.5555555555555556,1,0,16.516666666666666,3864.8999999999996,0,0,1,0,0.10077519379844961,0,RETAIN
Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.15,2550.9,49.05576923076923,0.09423076923076934,983.0,0,1,4.0,3,1,0.3333333333333333,0,0,12.2875,2555.7999999999997,0,1,0,0,0.24193548387096775,1,OUTREACH_MODEL
Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.45,1789.65,25.206338028169014,0.24366197183098492,25.45,0,1,4.0,2,0,0.2222222222222222,1,1,8.483333333333333,1806.95,0,0,0,0,0.0,0,RETAIN
Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.3,918.75,102.08333333333333,-2.7833333333333314,6255.9,0,0,1.0,5,1,0.5555555555555556,0,1,16.55,893.6999999999999,1,0,1,0,0.6881720430107527,0,URGENT_MODEL
Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,49.9,49.9,49.9,0.0,3542.9,1,0,0.0,2,1,0.2222222222222222,0,0,16.633333333333333,49.9,0,1,0,0,0.4126984126984127,0,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,798.2,19.46829268292683,0.031707317073170316,604.5,0,1,3.0,1,0,0.1111111111111111,1,1,9.75,799.5,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,76.4,838.7,76.24545454545455,0.1545454545454561,4660.400000000001,0,0,1.0,2,1,0.2222222222222222,0,0,25.46666666666667,840.4000000000001,1,1,0,0,0.4126984126984127,0,URGENT_MODEL
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,82.81590909090909,1.3340909090909179,4207.5,0,0,2.0,3,1,0.3333333333333333,0,1,21.0375,1851.3000000000002,1,0,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.8,1074.65,59.70277777777778,-2.9027777777777857,3067.2,0,0,2.0,3,1,0.3333333333333333,0,1,14.2,1022.4,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.75,769.1,85.45555555555556,-5.705555555555563,5024.25,0,0,1.0,2,1,0.2222222222222222,0,0,26.583333333333332,717.75,1,1,0,0,0.6881720430107527,0,URGENT_MODEL
Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),84.05,4326.8,83.20769230769231,0.8423076923076849,1681.0,0,1,4.0,4,1,0.4444444444444444,0,1,16.81,4370.599999999999,1,0,0,0,0.20689655172413793,0,OUTREACH_MODEL
Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,105.45,2715.3,104.4346153846154,1.0153846153846047,4850.7,0,1,3.0,6,1,0.6666666666666666,1,0,15.064285714285715,2741.7000000000003,0,0,1,0,0.20689655172413793,0,OUTREACH_MODEL
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.4,527.9,75.41428571428571,-1.0142857142857054,4836.0,0,0,1.0,2,1,0.2222222222222222,0,0,24.8,520.8000000000001,1,1,0,0,0.49019607843137264,1,URGENT_MODEL
Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,54.57439024390244,1.1256097560975604,1726.7,0,1,3.0,3,1,0.3333333333333333,0,1,13.925,2283.7000000000003,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.4,1081.45,108.14500000000001,-3.7450000000000045,6472.8,0,0,1.0,6,1,0.6666666666666666,0,0,14.914285714285715,1044.0,1,1,1,0,0.6881720430107527,1,OUTREACH_HIGH_CHARGE
Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.0,659.35,50.71923076923077,-6.719230769230769,2596.0,0,0,2.0,1,1,0.1111111111111111,0,0,22.0,572.0,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),90.65,3882.3,90.28604651162792,0.36395348837208985,2628.8500000000004,0,1,3.0,5,1,0.5555555555555556,1,1,15.108333333333334,3897.9500000000003,0,0,1,0,0.05555555555555555,0,RETAIN
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),105.4,6794.75,106.16796875,-0.7679687499999943,843.2,0,1,4.0,6,1,0.6666666666666666,1,1,15.057142857142859,6745.6,0,0,1,0,0.10077519379844961,0,RETAIN
Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,49.15,649.4,49.95384615384615,-0.8038461538461519,2899.85,0,0,2.0,3,1,0.3333333333333333,0,0,12.2875,638.9499999999999,0,1,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.8,635.9,18.70294117647059,2.0970588235294123,790.4,0,1,3.0,1,0,0.1111111111111111,0,0,10.4,707.2,0,1,0,0,0.10077519379844961,0,RETAIN
Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),66.5,2728.6,66.55121951219512,-0.051219512195118,2061.5,0,1,3.0,4,1,0.4444444444444444,1,1,13.3,2726.5,0,0,0,0,0.04032258064516129,1,RETAIN
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.5,2917.65,97.25500000000001,4.24499999999999,4263.0,0,1,3.0,5,1,0.5555555555555556,0,0,16.916666666666668,3045.0,1,1,1,0,0.4126984126984127,0,OUTREACH_HIGH_CHARGE
Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,73.05,1959.5,75.36538461538461,-2.315384615384616,3360.2999999999997,0,1,3.0,5,1,0.5555555555555556,0,0,12.174999999999999,1899.3,1,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,29.655102040816324,0.5448979591836753,694.6,0,1,4.0,1,1,0.1111111111111111,0,1,15.1,1479.8,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.3,2661.1,83.159375,2.140625,3412.0,0,1,3.0,3,1,0.3333333333333333,0,0,21.325,2729.6,1,1,0,0,0.573170731707317,1,URGENT_MODEL
Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.25,2755.35,91.845,-1.5949999999999989,3790.5,0,1,3.0,3,1,0.3333333333333333,0,0,22.5625,2707.5,1,1,1,0,0.573170731707317,1,URGENT_MODEL
Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.2,321.05,29.186363636363637,-3.986363636363638,1537.2,0,0,1.0,0,1,0.0,0,0,25.2,277.2,0,1,0,0,0.49019607843137264,0,URGENT_MODEL
Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.1,1551.6,25.43606557377049,-1.3360655737704903,265.1,0,1,4.0,2,0,0.2222222222222222,1,0,8.033333333333333,1470.1000000000001,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),93.7,5860.7,96.07704918032786,-2.377049180327859,1030.7,0,1,4.0,5,1,0.5555555555555556,1,1,15.616666666666667,5715.7,0,0,1,0,0.10077519379844961,0,RETAIN
Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),98.15,567.45,94.575,3.575000000000003,6477.900000000001,0,0,1.0,6,1,0.6666666666666666,0,1,14.021428571428572,588.9000000000001,1,0,1,0,0.24193548387096775,1,OUTREACH_MODEL
Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Electronic check,92.05,5755.8,92.83548387096775,-0.7854838709677523,920.5,0,1,4.0,5,1,0.5555555555555556,1,0,15.341666666666667,5707.099999999999,0,0,1,0,0.16666666666666666,0,OUTREACH_MODEL
Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),50.2,1815.3,53.391176470588235,-3.191176470588232,1907.6000000000001,0,1,3.0,2,1,0.2222222222222222,0,1,16.733333333333334,1706.8000000000002,0,0,0,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,0,Credit card (automatic),48.7,1421.75,52.657407407407405,-3.957407407407402,2191.5,0,1,3.0,2,1,0.2222222222222222,1,1,16.233333333333334,1314.9,0,0,0,0,0.05555555555555555,0,RETAIN
Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,84.5,4845.4,85.00701754385965,-0.5070175438596465,1267.5,0,1,4.0,7,1,0.7777777777777778,1,0,10.5625,4816.5,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,60.65,743.3,61.94166666666666,-1.2916666666666643,3639.0,0,0,1.0,5,1,0.5555555555555556,1,0,10.108333333333333,727.8,0,0,0,0,0.10077519379844961,0,RETAIN
Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,81.1296875,-0.7796875000000085,3214.0,0,1,3.0,3,1,0.3333333333333333,0,1,20.0875,2571.2,1,0,0,0,0.38461538461538464,1,URGENT_MODEL
Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.25,1907.85,86.72045454545454,2.529545454545456,4462.5,0,0,2.0,3,1,0.3333333333333333,0,0,22.3125,1963.5,1,1,0,0,0.573170731707317,1,URGENT_MODEL
Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,60.2,1834.15,63.24655172413794,-3.0465517241379345,2588.6,0,1,3.0,3,1,0.3333333333333333,0,0,15.05,1745.8000000000002,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),82.0,1425.45,79.19166666666666,2.808333333333337,4428.0,0,0,2.0,6,1,0.6666666666666666,1,1,11.714285714285714,1476.0,0,0,0,0,0.04032258064516129,1,RETAIN
Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.45,250.8,22.8,-2.3500000000000014,1247.45,0,0,1.0,1,0,0.1111111111111111,0,0,10.225,224.95,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.05,4176.7,60.53188405797101,-0.4818840579710155,180.14999999999998,0,1,4.0,5,1,0.5555555555555556,1,1,10.008333333333333,4143.45,0,0,0,0,0.008771929824561403,0,RETAIN
Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),58.4,964.9,53.605555555555554,4.794444444444444,3153.6,0,0,2.0,4,1,0.4444444444444444,0,1,11.68,1051.2,0,0,0,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),66.5,4811.6,66.82777777777778,-0.32777777777778283,0.0,0,1,4.0,5,1,0.5555555555555556,1,1,11.083333333333334,4788.0,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,60.35,4138.7,59.12428571428571,1.2257142857142895,120.7,0,1,4.0,5,1,0.5555555555555556,1,0,10.058333333333334,4224.5,0,0,0,0,0.10077519379844961,0,RETAIN
Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.9,2298.55,51.07888888888889,-0.17888888888889198,1374.3,0,1,3.0,2,1,0.2222222222222222,0,1,16.966666666666665,2290.5,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.3,19.3,19.3,0.0,1370.3,1,0,0.0,1,0,0.1111111111111111,0,1,9.65,19.3,0,0,0,0,0.24193548387096775,0,OUTREACH_NEW_CUSTOMER
Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.55,1411.65,78.42500000000001,2.124999999999986,4349.7,0,0,2.0,3,1,0.3333333333333333,0,1,20.1375,1449.8999999999999,1,0,0,0,0.4126984126984127,0,URGENT_MODEL
Female,1,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3094.05,54.28157894736842,0.7184210526315766,825.0,0,1,4.0,4,1,0.4444444444444444,0,0,11.0,3135.0,0,1,0,0,0.25925925925925924,0,URGENT_MODEL
Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),48.7,3008.55,48.525000000000006,0.17499999999999716,487.0,0,1,4.0,4,1,0.4444444444444444,1,1,9.74,3019.4,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,88.15,6148.45,90.41838235294118,-2.268382352941174,352.6,0,1,4.0,8,1,0.8888888888888888,1,0,9.794444444444444,5994.200000000001,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,65.85,4097.05,62.07651515151515,3.7734848484848413,395.09999999999997,0,1,4.0,5,1,0.5555555555555556,1,0,10.975,4346.099999999999,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,113.55,56.775,-0.07499999999999574,3969.0,1,0,0.0,3,1,0.3333333333333333,0,0,14.175,113.4,0,1,0,0,0.24193548387096775,1,URGENT_TRIPLE_RISK
Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Mailed check,103.7,3467.0,105.06060606060606,-1.3606060606060595,4044.3,0,1,3.0,6,1,0.6666666666666666,1,0,14.814285714285715,3422.1,0,0,1,0,0.10077519379844961,1,RETAIN
Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,73.75,545.15,77.87857142857142,-4.128571428571419,4793.75,0,0,1.0,2,1,0.2222222222222222,0,0,24.583333333333332,516.25,1,1,0,0,0.4126984126984127,1,URGENT_MODEL
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,48.8,720.1,48.00666666666667,0.7933333333333294,2781.6,0,0,2.0,2,1,0.2222222222222222,0,0,16.266666666666666,732.0,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,105.0,2007.25,105.64473684210526,-0.6447368421052602,5565.0,0,0,2.0,6,1,0.6666666666666666,0,0,15.0,1995.0,1,1,1,0,0.38461538461538464,0,OUTREACH_HIGH_CHARGE
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,83.2,6126.1,86.2830985915493,-3.0830985915493017,83.2,0,1,4.0,7,1,0.7777777777777778,1,0,10.4,5907.2,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,1083.0,19.69090909090909,-0.2909090909090928,329.79999999999995,0,1,4.0,1,0,0.1111111111111111,1,1,9.7,1067.0,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,85.9,2199.05,87.962,-2.0619999999999976,4037.3,0,1,3.0,3,1,0.3333333333333333,0,0,21.475,2147.5,1,1,0,0,0.25925925925925924,0,URGENT_MODEL
Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,92.5,934.1,93.41,-0.9099999999999966,5735.0,0,0,1.0,5,1,0.5555555555555556,0,0,15.416666666666666,925.0,1,1,1,0,0.4126984126984127,1,URGENT_MODEL
Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.45,583.45,72.93125,7.518749999999997,5148.8,0,0,1.0,2,1,0.2222222222222222,0,1,26.816666666666666,643.6,1,0,0,0,0.573170731707317,1,URGENT_MODEL
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,118.2,8547.15,118.71041666666666,-0.5104166666666572,0.0,0,1,4.0,8,1,0.8888888888888888,1,0,13.133333333333333,8510.4,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,69.8,69.8,0.0,4955.8,1,0,0.0,1,1,0.1111111111111111,0,0,34.9,69.8,0,1,0,0,0.8181818181818182,1,URGENT_TRIPLE_RISK
Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,69.5,1199.4,66.63333333333334,2.86666666666666,3753.0,0,0,2.0,5,1,0.5555555555555556,0,0,11.583333333333334,1251.0,0,1,0,0,0.20689655172413793,0,OUTREACH_MODEL
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,4783.5,97.62244897959184,-2.022448979591843,2198.7999999999997,0,1,4.0,4,1,0.4444444444444444,0,0,19.119999999999997,4684.4,1,1,1,0,0.49019607843137264,1,URGENT_MODEL
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),77.95,305.55,76.3875,1.5625,5300.6,0,0,1.0,3,1,0.3333333333333333,0,1,19.4875,311.8,1,0,0,0,0.6881720430107527,1,URGENT_MODEL
Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,93.8,2939.8,94.83225806451614,-1.0322580645161423,3845.7999999999997,0,1,3.0,4,1,0.4444444444444444,1,0,18.759999999999998,2907.7999999999997,0,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,90.15,4916.95,89.3990909090909,0.7509090909091043,1532.5500000000002,0,1,4.0,8,1,0.8888888888888888,1,0,10.016666666666667,4958.25,0,0,1,0,0.04032258064516129,0,RETAIN
